SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Avg_Power(mW)
20240124090008,15.189391136169434,66.41728973388672,3200.3701171875,14.722760200500488,66.51476287841797,1819.81982421875,3.0103492736816406,15.12276554107666,67.38581085205078,4583.5771484375,1.1541739702224731,-0.0643041059374809,-0.2706822752952575,876.744140625,0.193190112709999,-0.3102307915687561,644.4986572265625,20.107715606689453,0.3007356226444244,0.5392637252807617,773.9429321289062,10.312085151672363,0.0
20240124091008,15.269905090332031,66.1146469116211,3699.216796875,14.874686241149902,66.18273162841797,2318.572265625,3.2983694076538086,15.261903762817385,67.08159637451172,5094.57568359375,4.2957377433776855,-0.0776582434773445,-0.3814038038253784,990.5206298828124,0.1893363445997238,-0.3696684539318084,546.0592651367188,21.369199752807617,0.2898650169372558,0.5163354873657227,676.886962890625,10.38129997253418,0.0
20240124092008,15.343535423278809,65.83312225341797,4138.17919921875,15.012443542480469,65.875,2785.572021484375,3.922504425048828,15.384065628051758,66.8373794555664,5540.57568359375,6.078723430633545,-0.0979543775320053,-0.5167301297187805,1014.78466796875,0.1845193803310394,-0.4787032306194305,340.7633361816406,23.02181434631348,0.2724130153656006,0.4657953679561615,511.80853271484375,8.322538375854492,0.0
20240124093008,15.414958000183104,65.56222534179688,4530.29541015625,15.144047737121582,65.58280944824219,3223.06201171875,4.765403270721436,15.498770713806152,66.61671447753906,5918.86376953125,7.293516635894775,-0.1183391064405441,-0.6494868397712708,1013.085205078125,0.1815782189369201,-0.6016123294830322,98.83509063720705,24.32388687133789,0.2572620213031769,0.4111704230308532,348.111572265625,5.95949649810791,0.0
20240124094008,15.477435111999512,65.30856323242188,4851.73193359375,15.25732421875,65.31301879882812,3598.605712890625,5.670321941375732,15.595894813537598,66.41455078125,6215.51123046875,7.891381740570068,-0.1374453008174896,-0.7685056328773499,990.5426025390624,0.1807203292846679,-0.7213847637176514,-132.08514404296875,25.503501892089844,0.2461858540773391,0.3627736866474151,188.2850341796875,3.515297174453736,0.0
20240124095008,15.56635856628418,65.09503936767578,5157.57861328125,15.361184120178224,65.10809326171875,3915.16845703125,6.267375946044922,15.68739891052246,66.28496551513672,6490.91357421875,6.919484615325928,-0.1569360494613647,-0.7898661494255066,895.1641845703125,0.1774653196334839,-0.7972375750541687,-259.9403991699219,25.32477188110352,0.2293159514665603,0.3607673943042755,53.68734359741211,1.5102715492248535,0.0
20240124100008,15.64799976348877,64.90298461914062,5418.34228515625,15.445749282836914,64.93434143066406,4176.72216796875,6.803608417510986,15.76172161102295,66.17876434326172,6712.720703125,5.642213344573975,-0.1741851419210434,-0.785731852054596,789.3258056640625,0.1742918640375137,-0.854507565498352,-351.2461242675781,24.84600830078125,0.2140621840953827,0.3716793954372406,-68.95926666259766,-0.2811384499073028,0.0
20240124101008,15.710139274597168,64.7314224243164,5621.0537109375,15.509160041809082,64.78605651855469,4382.0712890625,7.342194080352783,15.81484603881836,66.08538055419922,6863.56005859375,4.404101848602295,-0.1889072954654693,-0.7846983075141907,692.313720703125,0.1717337071895599,-0.9031572937965392,-436.8497009277344,24.489933013916016,0.202583760023117,0.3807149827480316,-187.1324615478516,-1.984758138656616,0.0
20240124102008,15.754817962646484,64.5851058959961,5759.8740234375,15.5534029006958,64.65119934082031,4536.689453125,8.122969627380371,15.848774909973145,66.00035095214844,6940.47216796875,3.421170473098755,-0.1970250457525253,-0.7988525032997131,619.6094970703125,0.1647219657897949,-0.9374733567237854,-506.8609924316406,24.46202850341797,0.1963904500007629,0.3732887506484985,-289.6705627441406,-3.4177091121673584,0.0
20240124103008,15.786805152893066,64.44810485839844,5861.38818359375,15.584169387817385,64.52587127685547,4656.20556640625,8.969612121582031,15.869725227355955,65.91881561279297,6972.9189453125,2.6496176719665527,-0.201889306306839,-0.8182750940322876,561.9044189453125,0.1567821353673935,-0.963528037071228,-573.2227172851562,24.50123405456543,0.1928835809230804,0.3600096106529236,-379.2268981933594,-4.629746913909912,0.0
20240124104008,15.82090663909912,64.31616973876953,5938.74267578125,15.618158340454102,64.4122314453125,4742.53662109375,9.450410842895508,15.895456314086914,65.82019805908203,7000.22802734375,2.445910930633545,-0.2026193886995315,-0.8240386843681335,527.6080932617188,0.1499510705471038,-0.9723564982414246,-620.1236572265625,24.39030647277832,0.1885518133640289,0.3500430285930633,-429.6626586914063,-5.278776168823242,0.0
