SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Avg_Power(mW)
20240316090016,33.48750305175781,36.4693489074707,51266.87109375,32.060638427734375,33.531105041503906,35783.4296875,270.0887145996094,34.542625427246094,40.46571350097656,74341.6796875,1141.2412109375,0.0238590110093355,-0.230621263384819,-554.5967407226562,-1.0994161367416382,-3.542707920074463,-25722.720703125,-640.87646484375,0.5277697443962097,2.346644878387451,22782.681640625,605.2247924804688,611.0419681212926
20240316091016,32.02898025512695,38.02151870727539,42250.28515625,30.75499153137207,35.03287506103516,29613.97265625,193.7267608642578,33.08579635620117,41.52585220336914,61735.640625,900.2517700195312,-0.0022233061026781,-0.0693519413471221,-20.73064994812012,-0.6852970719337463,-2.0323262214660645,-18702.861328125,-479.3000183105469,0.4035157561302185,2.314997911453247,18642.685546875,497.0599670410156,460.5448896460365
20240316092016,30.72657012939453,40.66628646850586,37192.57421875,29.37966728210449,37.89451599121094,25909.58984375,142.53460693359375,31.399782180786133,43.87733840942383,54394.55078125,774.73486328125,-0.0330337435007095,-0.0226230584084987,119.61167907714844,-0.5432415008544922,-1.3592824935913086,-16232.3134765625,-405.12152099609375,0.2922141849994659,2.175560474395752,16534.302734375,437.8484497070313,380.4100767157622
20240316093016,29.73784065246582,42.83779525756836,34139.9296875,28.45905303955078,40.33404541015625,23982.123046875,117.24723052978516,30.20322036743164,45.818695068359375,49401.18359375,687.9157104492188,-0.0386651307344436,-0.0114250192418694,129.74923706054688,-0.4626631438732147,-1.0644301176071167,-14644.400390625,-350.6801147460937,0.2585226595401764,2.1091248989105225,15029.646484375,392.28363037109375,332.8706564881182
20240316094016,29.01788330078125,44.52861404418945,32552.4609375,27.846961975097656,42.26811981201172,23069.4140625,106.283935546875,29.37900161743164,47.32093811035156,46457.38671875,636.8145141601562,-0.0316238924860954,-0.0199776124209165,81.08661651611328,-0.4254676401615143,-0.9883919954299928,-13882.576171875,-318.1846618652344,0.2651652991771698,2.0988662242889404,14235.8515625,364.9998474121094,309.44686811302137
20240316095016,28.55193519592285,45.58012008666992,32108.22265625,27.427608489990234,43.48186874389648,22775.970703125,103.26869201660156,28.80614471435547,48.22410583496094,45207.35546875,617.0877685546875,-0.0228754002600908,-0.0316019020974636,28.546199798583984,-0.4172629117965698,-0.994458019733429,-13728.2275390625,-304.83642578125,0.2721094787120819,2.112154006958008,14003.927734375,353.7659912109375,304.87363910563863
20240316100016,28.276466369628903,46.12482452392578,32384.828125,27.17391586303711,44.11104202270508,22945.31640625,105.93879699707033,28.476396560668945,48.73599243164063,45233.55859375,620.8013916015625,-0.0132944611832499,-0.0509879067540168,-4.332431316375732,-0.4232272803783417,-1.081676959991455,-13858.439453125,-305.07293701171875,0.2750089168548584,2.101499319076538,14040.04296875,353.05328369140625,311.47464662076436
20240316101016,28.1521110534668,46.25010299682617,33121.09765625,27.04599380493164,44.2765007019043,23415.74609375,112.4902572631836,28.31972885131836,48.8737678527832,46010.05859375,637.451416015625,-0.0044725518673658,-0.0658944398164749,-19.34952735900879,-0.4350884556770324,-1.1815913915634155,-14085.173828125,-312.0665588378906,0.2760964930057525,2.084392786026001,14208.125,357.9617614746094,324.851738967728
20240316102016,28.153640747070312,46.03246307373047,34184.0625,27.015531539916992,44.08393478393555,24112.40625,122.20218658447266,28.27983283996582,48.65690612792969,47193.0625,660.274169921875,0.0028197213541716,-0.0684949457645416,-23.625673294067383,-0.4492872357368469,-1.2522499561309814,-14313.6962890625,-321.3059997558594,0.2774890065193176,2.076075792312622,14425.3095703125,365.09967041015625,342.85977185443323
20240316103016,28.257221221923828,45.529930114746094,35462.7421875,27.06808090209961,43.60065078735352,25012.0078125,134.8225860595703,28.333097457885746,48.14634704589844,48593.23828125,685.8717651367188,0.0084136668592691,-0.0610156804323196,-21.249134063720703,-0.4640657305717468,-1.2993383407592771,-14474.4765625,-330.48541259765625,0.2784817516803741,2.067512273788452,14590.7265625,371.7740478515625,363.6799187228614
