SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Avg_Power(mW)
20240509090005,28.75104522705078,60.89822006225586,24227.763671875,28.02138900756836,59.239444732666016,21386.376953125,114.81378173828124,29.09645652770996,63.18987274169922,26859.755859375,162.8180389404297,0.0230386164039373,-0.4347528219223022,-214.6553497314453,-0.228561669588089,-2.217136144638061,-1954.4466552734373,-54.7547607421875,0.1511639505624771,1.3327441215515137,833.5010375976562,13.801087379455566,139.65320886776368
20240509091005,28.94686508178711,59.92580032348633,24495.611328125,28.25798225402832,58.15248107910156,21409.505859375,110.40642547607422,29.28501510620117,62.14090347290039,26997.904296875,167.09205627441406,0.0244573969393968,-0.3870311379432678,-150.5688018798828,-0.1832260191440582,-2.1753361225128174,-1554.7125244140625,-50.6634635925293,0.1539127230644226,1.3725312948226929,1083.2962646484375,18.852783203125,141.7198810777673
20240509092005,29.046918869018555,59.345489501953125,25411.115234375,28.398801803588867,57.53794479370117,22112.03125,117.473876953125,29.3765811920166,61.49784851074219,27864.015625,183.59182739257807,0.0291832350194454,-0.3564544916152954,-133.9543914794922,-0.1868326812982559,-2.141932249069214,-1645.99560546875,-51.1522216796875,0.1572750210762024,1.4068225622177124,1300.0714111328125,25.185489654541016,155.4412124193019
20240509093005,29.11421585083008,58.91033935546875,26252.931640625,28.49268341064453,57.08211135864258,22872.06640625,126.21746063232422,29.42887115478516,61.01634979248047,28595.6484375,196.7691650390625,0.0355381406843662,-0.3227797746658325,-110.83218383789062,-0.1821951121091842,-2.093058824539185,-1615.7578125,-47.97865676879883,0.1606578528881073,1.4476203918457031,1352.423583984375,27.647499084472656,167.74093608680937
20240509094005,29.17466735839844,58.54775619506836,27122.859375,28.56931495666504,56.69444274902344,23721.0234375,136.1857452392578,29.470680236816406,60.61481475830078,29364.25390625,209.5902099609375,0.041727390140295,-0.2904751896858215,-90.9354019165039,-0.1759108304977417,-2.0459601879119877,-1586.6365966796875,-44.2777214050293,0.1638969630002975,1.4833861589431765,1346.7330322265625,28.677207946777344,179.8199444881991
20240509095005,29.24101829528809,58.19483184814453,27973.111328125,28.64405632019043,56.307395935058594,24585.35546875,146.08984375,29.51485252380371,60.231353759765625,30139.21484375,221.6707763671875,0.0468566343188285,-0.2609879076480865,-75.20276641845703,-0.1686321198940277,-2.005704641342163,-1561.184814453125,-40.72145080566406,0.1669638901948928,1.5122497081756592,1316.9520263671875,28.87696075439453,190.87897604192403
20240509100005,29.31513977050781,57.848758697509766,28759.8515625,28.722749710083008,55.92010116577149,25417.96484375,155.2875518798828,29.565771102905277,59.86153030395508,30890.552734375,232.694580078125,0.050216045230627,-0.2329333573579788,-64.06884002685547,-0.160418301820755,-1.9713923931121824,-1542.822021484375,-37.643653869628906,0.1694382578134536,1.5350911617279053,1282.1600341796875,28.681886672973636,200.35220722104657
20240509101005,29.39555549621582,57.50327301025391,29449.31640625,28.80591583251953,55.52914810180664,26167.751953125,163.15431213378906,29.623367309570312,59.49808120727539,31585.50390625,242.4161834716797,0.051721516996622,-0.2075422555208206,-57.50830078125,-0.1528719961643219,-1.944099187850952,-1538.5670166015625,-35.354827880859375,0.1713248193264007,1.5517520904541016,1258.2735595703125,28.439870834350582,207.98180364521977
20240509102005,29.47857666015625,57.1584358215332,30024.458984375,28.890745162963867,55.13773727416992,26802.734375,169.38995361328125,29.684839248657227,59.13996124267578,32200.193359375,250.7368621826172,0.0516794584691524,-0.1860774308443069,-55.13933563232422,-0.1474589556455612,-1.924059271812439,-1554.509521484375,-33.98468399047852,0.1727683544158935,1.562352418899536,1253.278076171875,28.373798370361328,213.79864538293342
20240509103005,29.56038856506348,56.82518768310547,30480.083984375,28.97418212890625,54.75997543334961,27314.5546875,174.02565002441406,29.747352600097656,58.79718017578125,32721.259765625,257.592529296875,0.0504100248217582,-0.1683313846588134,-56.03586959838867,-0.1444711536169052,-1.9097157716751096,-1589.103759765625,-33.42754364013672,0.1737589985132217,1.5682094097137451,1265.598388671875,28.51783561706543,217.920588189603
