"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1009.7","1011.9","24.7","22.2","86","1.5","260","2.5","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1009.3","1011.5","24.6","21.5","83","0.9","270","2.5","270","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1009.1","1011.3","24.1","21.6","86","1.4","290","2.7","310","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1009.0","1011.2","23.1","20.4","85","2.3","230","2.8","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1009.2","1011.4","24.1","20.4","80","0.9","280","3.4","230","0.0","0.0","--","0.00","--","0","--","23.8","24.4","25.0","25.6","26.1","26.4","24.9"
"06","1009.8","1012.0","24.2","20.5","80","0.4","280","2.0","200","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"07","1010.5","1012.7","24.9","21.0","79","1.5","280","2.9","250","0.0","0.0","0.0","0.21","--","0","--","--","--","--","--","--","--","--"
"08","1010.8","1013.0","26.4","21.8","76","1.4","230","2.6","250","0.0","0.0","0.2","0.69","18.0","1","8.0","--","--","--","--","--","--","--"
"09","1011.3","1013.5","26.7","22.8","79","0.9","60","2.9","230","0.0","0.0","0.0","1.06","15.0","2","9.0","24.9","24.5","24.8","25.1","25.8","26.3","24.9"
"10","1011.2","1013.4","28.0","23.2","75","3.3","50","5.4","80","0.0","0.0","0.3","1.75","--","4","--","--","--","--","--","--","--","--"
"11","1011.0","1013.2","28.1","23.7","77","4.0","60","6.9","50","0.0","0.0","0.5","2.47","15.0","7","8.0","--","--","--","--","--","--","--"
"12","1010.6","1012.8","29.1","23.8","73","4.7","60","7.8","40","0.0","0.0","0.9","3.37","--","9","--","--","--","--","--","--","--","--"
"13","1009.6","1011.8","29.3","24.2","74","4.1","60","8.0","30","0.0","0.0","0.8","2.94","--","8","--","--","--","--","--","--","--","--"
"14","1009.2","1011.4","28.8","24.4","77","4.6","50","8.8","50","0.0","0.0","0.7","2.66","12.0","6","8.0","28.1","27.3","27.3","26.2","25.9","26.3","25.0"
"15","1009.1","1011.3","27.5","24.2","82","5.1","20","8.3","30","0.0","0.0","0.1","1.28","--","3","--","--","--","--","--","--","--","--"
"16","1009.2","1011.4","27.0","23.9","83","4.5","40","8.5","40","0.0","0.0","0.0","0.56","--","1","--","--","--","--","--","--","--","--"
"17","1009.7","1011.9","26.4","23.5","84","3.4","20","7.5","20","0.0","0.0","0.0","0.13","10.0","0","10.0","--","--","--","--","--","--","--"
"18","1009.9","1012.1","26.1","23.6","86","2.8","20","6.6","20","T","0.3","0.0","0.04","--","0","--","--","--","--","--","--","--","--"
"19","1010.1","1012.3","26.3","23.6","85","1.6","20","4.7","360","T","0.2","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1010.4","1012.6","26.2","23.5","85","1.0","340","3.0","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1010.7","1012.9","26.3","23.4","84","0.3","40","1.9","340","0.0","0.0","--","0.00","--","0","--","26.3","26.7","27.2","27.5","27.2","26.8","25.1"
"22","1011.1","1013.3","25.9","23.8","88","1.7","230","2.3","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1011.0","1013.2","25.7","23.4","87","1.5","260","3.7","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1010.3","1012.5","25.3","23.4","89","2.8","240","4.9","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
