"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1008.9","1011.1","27.5","23.8","80","3.3","240","5.2","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1008.7","1010.9","27.5","22.2","73","3.2","250","4.7","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1008.7","1010.9","26.9","23.2","80","3.1","240","4.8","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1008.6","1010.8","26.6","23.1","81","2.3","230","4.8","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1008.7","1010.9","26.4","22.7","80","3.3","240","5.3","240","0.0","0.0","--","0.00","--","0","--","29.0","30.3","31.4","32.6","33.5","34.4","32.5"
"06","1009.3","1011.5","26.6","22.5","78","4.4","240","6.4","230","0.0","0.0","0.5","0.10","--","0","--","--","--","--","--","--","--","--"
"07","1009.3","1011.5","28.2","23.1","74","4.3","220","6.6","210","0.0","0.0","0.7","0.57","--","1","--","--","--","--","--","--","--","--"
"08","1009.1","1011.3","30.2","23.7","68","3.8","220","5.9","230","0.0","0.0","1.0","1.38","25.0","2","2.0","--","--","--","--","--","--","--"
"09","1008.9","1011.1","31.8","24.7","66","3.1","180","5.3","220","0.0","0.0","1.0","2.29","25.0","5","2.0","30.1","30.1","30.9","31.9","33.1","34.4","32.6"
"10","1009.2","1011.4","31.2","26.0","74","3.9","160","6.4","170","0.0","0.0","1.0","2.95","--","9","--","--","--","--","--","--","--","--"
"11","1009.3","1011.5","31.9","27.2","76","4.7","160","6.8","160","0.0","0.0","1.0","3.42","25.0","12","1.0","--","--","--","--","--","--","--"
"12","1009.1","1011.3","32.1","27.3","76","3.3","160","7.1","170","0.0","0.0","1.0","3.68","--","14","--","--","--","--","--","--","--","--"
"13","1009.0","1011.2","31.9","26.9","75","3.5","160","8.3","170","0.0","0.0","1.0","3.67","--","14","--","--","--","--","--","--","--","--"
"14","1009.1","1011.3","32.1","26.9","74","4.9","160","7.6","160","0.0","0.0","1.0","3.43","25.0","12","1.0","35.3","33.0","32.8","32.1","32.8","34.3","32.6"
"15","1008.7","1010.9","31.8","27.1","76","4.9","160","7.6","180","0.0","0.0","1.0","2.97","--","9","--","--","--","--","--","--","--","--"
"16","1008.4","1010.6","31.1","27.0","79","5.0","180","9.7","170","0.0","0.0","0.7","1.72","--","5","--","--","--","--","--","--","--","--"
"17","1008.2","1010.4","30.9","26.8","79","5.0","180","8.5","180","0.0","0.0","0.7","1.15","25.0","2","2.0","--","--","--","--","--","--","--"
"18","1008.8","1011.0","30.0","26.6","82","4.6","180","9.1","170","0.0","0.0","0.4","0.38","--","1","--","--","--","--","--","--","--","--"
"19","1009.1","1011.3","29.9","26.1","80","4.3","190","8.4","190","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"20","1009.4","1011.6","29.5","26.5","84","2.9","200","7.4","190","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1009.8","1012.0","29.5","25.9","81","2.0","200","6.2","190","0.0","0.0","--","0.00","--","0","--","32.3","33.3","34.2","34.0","33.9","34.6","32.6"
"22","1009.9","1012.1","29.4","25.6","80","1.3","180","2.3","180","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1009.8","1012.0","29.4","25.0","77","0.7","220","1.9","190","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1009.5","1011.7","28.2","24.6","81","1.4","230","3.0","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
