"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1004.5","1006.7","26.4","25.9","97","3.1","250","9.5","190","9.5","1.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1004.3","1006.5","26.1","25.6","97","4.1","230","7.0","240","2.0","0.8","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1004.5","1006.7","25.9","25.4","97","2.6","240","5.3","230","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1005.6","1007.8","26.0","25.5","97","4.2","210","6.2","220","6.0","0.4","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1005.9","1008.1","25.9","25.6","98","2.1","250","5.2","250","6.5","0.9","--","0.00","--","0","--","25.6","25.5","25.9","26.0","26.9","27.9","28.9"
"06","1006.9","1009.1","25.8","25.5","98","3.8","240","5.2","220","0.5","0.3","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"07","1007.7","1009.9","25.9","25.6","98","2.4","210","7.3","270","2.5","0.4","0.0","0.04","--","0","--","--","--","--","--","--","--","--"
"08","1007.0","1009.2","25.4","25.1","98","3.8","200","5.8","190","0.5","0.5","0.0","0.05","10.0","0","10.0","--","--","--","--","--","--","--"
"09","1008.5","1010.7","25.8","25.5","98","3.3","170","5.8","200","0.5","1.0","0.0","0.22","10.0","1","10.0","25.7","25.5","25.8","25.8","26.7","27.8","28.8"
"10","1009.1","1011.3","26.1","25.8","98","0.9","140","4.3","190","T","1.0","0.0","0.41","--","2","--","--","--","--","--","--","--","--"
"11","1009.2","1011.4","26.7","26.2","97","2.5","190","5.0","220","T","1.0","0.0","0.43","10.0","2","10.0","--","--","--","--","--","--","--"
"12","1008.9","1011.1","26.3","26.0","98","2.4","190","4.4","170","1.5","1.0","0.0","0.27","--","1","--","--","--","--","--","--","--","--"
"13","1008.7","1010.9","26.5","26.2","98","3.0","240","5.9","240","6.0","1.0","0.0","0.28","--","1","--","--","--","--","--","--","--","--"
"14","1007.9","1010.1","26.3","26.0","98","3.9","220","9.3","240","3.5","0.5","0.0","0.52","15.0","2","10.0","26.2","26.0","26.3","26.0","26.7","27.7","28.8"
"15","1007.8","1010.0","26.5","26.0","97","5.8","210","8.6","200","T","0.1","0.0","0.61","--","2","--","--","--","--","--","--","--","--"
"16","1008.0","1010.2","26.8","26.1","96","4.1","210","8.6","200","0.0","0.0","0.0","0.50","--","2","--","--","--","--","--","--","--","--"
"17","1008.2","1010.4","27.2","26.2","94","2.7","220","7.2","200","0.0","0.0","0.0","0.47","25.0","1","10.0","--","--","--","--","--","--","--"
"18","1008.1","1010.3","27.1","25.5","91","4.1","230","6.5","230","0.0","0.0","0.0","0.25","--","0","--","--","--","--","--","--","--","--"
"19","1009.2","1011.4","26.4","25.2","93","5.1","190","7.8","200","0.0","0.0","0.0","0.03","--","0","--","--","--","--","--","--","--","--"
"20","1010.2","1012.4","26.6","25.6","94","3.5","230","7.9","170","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1010.9","1013.1","26.4","25.5","95","3.6","210","5.7","220","0.0","0.0","--","0.00","--","0","--","26.0","26.0","26.4","26.2","26.9","27.8","28.7"
"22","1011.1","1013.3","26.4","25.5","95","3.1","230","4.8","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1010.7","1012.9","26.1","25.2","95","3.3","210","5.3","210","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1010.2","1012.4","25.9","25.0","95","3.7","230","6.0","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
