"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","991.0","993.2","26.5","24.5","89","5.3","10","13.0","20","5.5","0.5","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","989.3","991.5","26.5","24.7","90","4.2","10","11.6","350","5.0","0.7","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","988.3","990.5","26.5","24.9","91","4.9","340","13.6","350","13.5","0.6","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","986.5","988.6","27.5","24.8","85","6.0","20","16.0","30","1.0","0.2","--","0.01","--","0","--","--","--","--","--","--","--","--"
"05","986.2","988.3","27.1","25.1","89","5.4","20","13.9","20","2.0","0.4","--","0.00","--","0","--","26.5","26.6","27.6","28.9","30.9","33.1","33.4"
"06","984.9","987.1","26.0","24.8","93","1.9","280","18.6","40","6.0","0.7","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"07","984.9","987.1","25.8","24.8","94","3.2","300","5.8","290","10.0","0.8","0.0","0.04","--","0","--","--","--","--","--","--","--","--"
"08","983.7","985.9","25.8","25.1","96","3.7","270","6.4","250","6.5","1.0","0.0","0.21","8.0","1","10.0","--","--","--","--","--","--","--"
"09","983.0","985.1","26.5","25.8","96","2.3","250","7.9","270","10.0","0.7","0.0","0.56","15.0","2","10.0","26.1","25.9","26.8","28.0","29.9","32.1","33.4"
"10","982.3","984.4","26.5","25.3","93","3.3","250","7.0","230","1.0","0.4","0.1","0.98","--","4","--","--","--","--","--","--","--","--"
"11","980.5","982.6","26.5","25.6","95","3.7","250","10.4","230","6.5","1.0","0.0","0.71","8.0","3","10.0","--","--","--","--","--","--","--"
"12","978.8","980.9","26.4","25.7","96","5.5","250","10.1","250","5.5","1.0","0.0","0.54","--","3","--","--","--","--","--","--","--","--"
"13","976.1","978.2","25.6","24.9","96","7.1","230","15.0","240","1.5","1.0","0.0","0.54","--","3","--","--","--","--","--","--","--","--"
"14","974.4","976.5","25.6","24.9","96","3.9","230","10.0","220","5.0","1.0","0.0","0.33","6.0","2","10.0","26.9","26.9","27.5","28.0","29.4","31.3","33.2"
"15","968.4","970.5","25.4","24.7","96","6.2","200","11.4","230","2.5","1.0","0.0","0.14","--","1","--","--","--","--","--","--","--","--"
"16","962.9","965.0","25.6","24.7","95","9.4","220","16.9","230","1.5","1.0","0.0","0.07","--","0","--","--","--","--","--","--","--","--"
"17","962.8","964.9","27.0","24.8","88","6.3","350","19.1","230","7.0","1.0","0.0","0.02","6.0","0","10.0","--","--","--","--","--","--","--"
"18","959.4","961.5","27.1","25.7","92","23.3","350","43.0","330","58.5","1.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"19","968.4","970.5","27.8","26.9","95","18.1","20","43.8","340","52.0","1.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","971.6","973.7","27.2","26.5","96","11.6","30","27.3","10","27.5","1.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","972.5","974.6","26.5","25.8","96","11.8","40","27.4","70","77.0","1.0","--","0.00","--","0","--","25.7","25.5","25.8","25.6","26.2","27.3","31.5"
"22","971.1","973.2","26.1","25.4","96","7.3","360","22.2","30","13.5","1.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","971.6","973.7","26.3","25.8","97","11.3","230","18.9","230","4.0","1.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","971.9","974.0","26.2","25.7","97","8.0","230","19.0","240","3.0","0.9","--","0.00","--","0","--","--","--","--","--","--","--","--"
