"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1006.7","1008.9","27.6","23.0","76","3.4","230","5.9","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1006.7","1008.9","27.3","23.1","78","3.4","230","5.3","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1006.3","1008.5","26.9","22.8","78","3.3","230","5.6","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1006.8","1009.0","26.5","23.0","81","3.9","230","6.0","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1006.8","1009.0","26.0","23.1","84","3.1","230","5.8","240","0.0","0.0","--","0.00","--","0","--","28.6","29.7","30.6","31.7","32.7","33.8","32.2"
"06","1006.9","1009.1","26.2","22.9","82","2.5","230","4.8","230","0.0","0.0","0.4","0.08","--","0","--","--","--","--","--","--","--","--"
"07","1007.5","1009.7","28.2","23.6","76","3.0","220","5.0","220","0.0","0.0","1.0","0.69","--","1","--","--","--","--","--","--","--","--"
"08","1007.9","1010.1","30.6","24.0","68","2.4","220","5.6","240","0.0","0.0","1.0","1.54","25.0","2","6.0","--","--","--","--","--","--","--"
"09","1008.1","1010.3","31.5","24.6","67","2.1","180","3.9","220","0.0","0.0","1.0","2.31","25.0","5","6.0","29.6","29.6","30.2","31.0","32.3","33.7","32.2"
"10","1008.3","1010.5","31.3","25.2","70","2.0","150","4.9","180","0.0","0.0","1.0","2.99","--","9","--","--","--","--","--","--","--","--"
"11","1008.5","1010.7","31.0","26.9","79","5.0","160","7.6","170","0.0","0.0","1.0","3.41","25.0","11","8.0","--","--","--","--","--","--","--"
"12","1008.0","1010.2","31.7","27.6","79","4.9","160","7.9","180","0.0","0.0","1.0","3.64","--","13","--","--","--","--","--","--","--","--"
"13","1007.9","1010.1","31.7","27.6","79","3.7","160","8.0","170","0.0","0.0","1.0","3.76","--","13","--","--","--","--","--","--","--","--"
"14","1007.7","1009.9","31.6","27.5","79","2.9","160","5.2","180","0.0","0.0","1.0","3.48","25.0","11","8.0","33.8","32.2","32.3","31.6","32.1","33.6","32.2"
"15","1007.5","1009.7","31.8","27.7","79","4.0","170","7.5","170","0.0","0.0","1.0","2.82","--","8","--","--","--","--","--","--","--","--"
"16","1007.1","1009.3","31.2","27.3","80","5.6","170","8.5","180","0.0","0.0","1.0","2.09","--","5","--","--","--","--","--","--","--","--"
"17","1007.1","1009.3","30.8","27.0","80","5.5","180","9.2","180","0.0","0.0","0.2","0.79","25.0","2","8.0","--","--","--","--","--","--","--"
"18","1007.2","1009.4","30.4","27.0","82","4.2","180","7.9","160","0.0","0.0","0.6","0.59","--","1","--","--","--","--","--","--","--","--"
"19","1008.0","1010.2","29.8","26.4","82","4.4","170","7.7","180","0.0","0.0","0.0","0.09","--","0","--","--","--","--","--","--","--","--"
"20","1008.3","1010.5","29.7","26.5","83","2.8","180","6.0","170","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1008.9","1011.1","29.1","26.1","84","1.7","200","4.6","170","0.0","0.0","--","0.00","--","0","--","31.7","32.6","33.4","33.5","33.5","34.1","32.2"
"22","1009.7","1011.9","29.2","25.6","81","2.2","230","4.9","190","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1010.0","1012.2","28.9","25.3","81","2.9","240","4.2","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1009.4","1011.6","28.5","25.3","83","2.9","230","4.3","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
