"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1003.6","1005.8","29.0","26.4","86","1.5","10","3.5","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1003.2","1005.4","28.3","25.9","87","2.4","240","3.5","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1003.0","1005.2","28.1","25.7","87","2.8","240","4.9","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1002.9","1005.1","27.8","24.9","84","2.2","250","4.9","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1002.8","1005.0","26.9","23.8","83","1.7","250","2.7","250","0.0","0.0","--","0.00","--","0","--","29.0","29.6","30.3","31.1","32.1","33.5","32.1"
"06","1003.2","1005.4","27.3","23.8","81","2.0","240","3.2","240","0.0","0.0","0.0","0.10","--","0","--","--","--","--","--","--","--","--"
"07","1003.8","1006.0","28.8","25.2","81","3.7","250","5.9","240","0.0","0.0","1.0","0.66","--","1","--","--","--","--","--","--","--","--"
"08","1003.2","1005.4","30.4","24.8","72","1.1","240","5.1","250","0.0","0.0","1.0","1.15","25.0","2","7.0","--","--","--","--","--","--","--"
"09","1003.5","1005.7","30.2","26.4","80","2.7","170","5.1","190","0.0","0.0","1.0","1.98","25.0","5","7.0","29.6","29.5","30.0","30.6","31.8","33.3","32.1"
"10","1003.3","1005.5","30.8","27.0","80","3.8","160","5.7","160","0.0","0.0","1.0","2.63","--","8","--","--","--","--","--","--","--","--"
"11","1003.2","1005.4","31.4","27.5","80","2.0","130","5.6","170","0.0","0.0","1.0","3.17","25.0","11","8.0","--","--","--","--","--","--","--"
"12","1002.7","1004.9","31.6","27.1","77","2.8","130","3.9","140","0.0","0.0","1.0","3.61","--","13","--","--","--","--","--","--","--","--"
"13","1002.4","1004.5","31.7","26.7","75","2.6","120","4.0","100","0.0","0.0","1.0","3.50","--","13","--","--","--","--","--","--","--","--"
"14","1002.5","1004.6","31.6","27.1","77","2.7","150","4.3","150","0.0","0.0","1.0","3.06","25.0","10","7.0","32.6","31.8","32.2","31.4","31.8","33.3","32.2"
"15","1002.4","1004.6","31.3","26.6","76","2.1","140","4.6","170","0.0","0.0","1.0","2.41","--","7","--","--","--","--","--","--","--","--"
"16","1002.4","1004.5","31.6","26.6","75","2.9","170","4.7","160","0.0","0.0","0.9","1.80","--","4","--","--","--","--","--","--","--","--"
"17","1002.5","1004.7","30.5","27.1","82","3.0","160","5.2","160","0.0","0.0","0.8","1.18","20.0","2","7.0","--","--","--","--","--","--","--"
"18","1002.8","1005.0","29.9","27.1","85","2.9","160","5.4","170","0.0","0.0","0.1","0.33","--","0","--","--","--","--","--","--","--","--"
"19","1003.6","1005.8","29.7","27.1","86","2.7","170","4.7","180","0.0","0.0","0.0","0.05","--","0","--","--","--","--","--","--","--","--"
"20","1004.0","1006.2","29.6","27.0","86","3.3","190","5.4","200","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1004.4","1006.6","29.8","26.0","80","3.0","190","5.4","190","0.0","0.0","--","0.00","--","0","--","31.3","32.1","32.9","33.3","33.2","33.8","32.1"
"22","1004.7","1006.9","29.4","26.0","82","1.7","230","3.8","180","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1004.4","1006.6","29.1","26.3","85","1.6","200","2.6","200","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1003.8","1006.0","29.0","26.2","85","1.7","230","3.1","200","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
