"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1002.5","1004.7","27.2","24.7","86","2.8","250","5.0","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1002.0","1004.2","27.1","24.4","85","2.7","240","4.5","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1001.9","1004.1","26.8","24.5","87","3.0","230","4.8","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1001.6","1003.8","26.7","24.2","86","3.2","250","5.1","240","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1001.5","1003.7","26.5","24.4","88","2.3","250","4.9","250","0.0","0.0","--","0.00","--","0","--","27.3","27.4","27.8","28.2","28.9","29.5","28.2"
"06","1001.9","1004.1","27.0","23.9","83","2.4","270","4.4","250","0.0","0.0","0.0","0.05","--","0","--","--","--","--","--","--","--","--"
"07","1002.0","1004.2","27.2","23.9","82","1.4","270","3.6","240","0.0","0.0","0.0","0.17","--","0","--","--","--","--","--","--","--","--"
"08","1002.2","1004.4","27.7","24.4","82","1.1","290","3.0","270","0.0","0.0","0.0","0.28","20.0","1","9.0","--","--","--","--","--","--","--"
"09","1002.3","1004.5","27.7","24.6","83","1.6","260","2.5","250","T","0.8","0.0","0.46","18.0","1","9.0","27.4","27.2","27.6","27.8","28.6","29.4","28.2"
"10","1001.8","1004.0","28.9","24.7","78","1.0","310","2.3","260","T","0.5","0.0","0.72","--","3","--","--","--","--","--","--","--","--"
"11","1002.2","1004.4","29.4","25.2","78","1.9","90","3.8","120","0.0","0.0","0.0","1.03","18.0","4","9.0","--","--","--","--","--","--","--"
"12","1001.9","1004.1","29.5","25.5","79","2.3","60","5.2","70","0.0","0.0","0.1","1.49","--","6","--","--","--","--","--","--","--","--"
"13","1001.3","1003.5","30.8","25.9","75","3.5","50","5.6","40","0.0","0.0","0.4","2.21","--","8","--","--","--","--","--","--","--","--"
"14","1001.4","1003.6","30.1","25.6","77","3.0","80","5.7","60","0.0","0.0","0.2","1.83","15.0","7","8.0","29.0","28.6","28.9","28.2","28.5","29.3","28.3"
"15","1001.2","1003.4","30.1","24.3","71","2.4","20","5.3","70","0.0","0.0","0.0","1.32","--","5","--","--","--","--","--","--","--","--"
"16","1001.2","1003.4","30.3","25.2","74","1.3","360","3.6","10","0.0","0.0","0.0","1.07","--","3","--","--","--","--","--","--","--","--"
"17","1001.2","1003.4","29.5","25.7","80","1.5","90","3.5","80","0.0","0.0","0.0","0.57","15.0","1","8.0","--","--","--","--","--","--","--"
"18","1001.3","1003.5","29.1","24.9","78","0.9","20","3.0","120","0.0","0.0","0.0","0.29","--","0","--","--","--","--","--","--","--","--"
"19","1001.6","1003.8","28.6","25.6","84","0.9","160","3.0","340","0.0","0.0","0.0","0.07","--","0","--","--","--","--","--","--","--","--"
"20","1002.1","1004.3","28.0","25.4","86","1.8","240","3.3","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1002.5","1004.7","28.2","25.0","83","1.4","210","2.9","230","0.0","0.0","--","0.00","--","0","--","28.3","28.5","29.0","29.0","29.2","29.4","28.3"
"22","1003.2","1005.4","27.5","24.4","83","2.6","250","4.9","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1003.2","1005.4","27.0","24.8","88","2.8","210","5.7","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1002.9","1005.1","26.8","24.3","86","2.9","220","5.6","200","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
