"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1009.1","1011.3","25.5","24.8","96","2.2","30","3.9","40","T","0.5","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1008.2","1010.4","25.5","24.8","96","1.0","350","3.0","30","0.5","0.2","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1008.1","1010.3","25.5","24.8","96","1.5","320","2.8","320","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1007.6","1009.8","25.3","24.6","96","1.5","270","3.3","290","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1008.1","1010.3","25.2","24.7","97","2.8","250","4.9","230","0.0","0.0","--","0.00","--","0","--","26.3","26.3","26.7","27.1","27.8","28.7","27.6"
"06","1008.4","1010.6","25.3","24.8","97","3.0","240","5.6","250","0.0","0.0","0.1","0.09","--","0","--","--","--","--","--","--","--","--"
"07","1008.4","1010.6","25.8","25.1","96","2.2","220","4.6","230","0.0","0.0","0.0","0.28","--","0","--","--","--","--","--","--","--","--"
"08","1008.3","1010.5","26.3","25.3","94","3.2","220","5.5","230","0.0","0.0","0.0","0.63","25.0","1","9.0","--","--","--","--","--","--","--"
"09","1007.7","1009.9","28.2","25.0","83","0.6","230","4.4","220","0.0","0.0","0.1","1.52","25.0","4","7.0","26.9","26.5","26.8","26.8","27.6","28.5","27.6"
"10","1006.7","1008.9","28.0","24.9","83","0.7","100","2.7","120","0.0","0.0","0.1","1.38","--","5","--","--","--","--","--","--","--","--"
"11","1005.9","1008.1","28.6","25.4","83","1.6","120","3.2","120","T","0.2","0.5","2.18","25.0","8","6.0","--","--","--","--","--","--","--"
"12","1004.8","1007.0","30.3","26.0","78","3.0","100","5.1","90","0.0","0.0","0.6","3.31","--","12","--","--","--","--","--","--","--","--"
"13","1005.4","1007.6","30.2","26.8","82","3.1","80","5.7","80","0.0","0.0","0.9","3.61","--","13","--","--","--","--","--","--","--","--"
"14","1005.1","1007.3","29.7","25.7","79","4.1","70","6.0","80","0.0","0.0","0.6","2.81","20.0","10","6.0","29.1","28.8","29.2","27.9","27.8","28.5","27.7"
"15","1004.7","1006.9","30.0","25.8","78","3.3","60","7.0","70","0.0","0.0","0.0","1.42","--","5","--","--","--","--","--","--","--","--"
"16","1004.7","1006.9","29.5","25.3","78","2.9","50","5.8","180","0.0","0.0","0.3","1.30","--","3","--","--","--","--","--","--","--","--"
"17","1004.9","1007.1","29.0","25.4","81","3.5","30","6.2","30","0.0","0.0","0.0","0.52","20.0","1","9.0","--","--","--","--","--","--","--"
"18","1005.6","1007.8","28.8","25.2","81","2.3","10","6.9","20","0.0","0.0","0.0","0.20","--","0","--","--","--","--","--","--","--","--"
"19","1006.2","1008.4","28.8","24.8","79","3.2","20","6.0","30","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"20","1006.8","1009.0","28.6","24.8","80","3.4","20","5.5","20","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1007.7","1009.9","28.6","25.2","82","1.7","20","5.6","20","T","0.1","--","0.00","--","0","--","28.0","28.3","28.8","28.9","29.0","29.0","27.7"
"22","1008.2","1010.4","28.4","24.8","81","1.7","340","3.8","50","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1008.2","1010.4","28.2","24.6","81","1.3","270","3.6","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1007.5","1009.7","27.4","24.9","86","2.5","250","3.8","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
