"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1003.4","1005.6","22.8","21.8","94","5.6","40","11.6","40","T","0.5","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1003.2","1005.4","22.8","21.4","92","3.8","40","8.6","30","0.5","0.8","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1003.2","1005.4","23.1","21.4","90","3.4","40","7.4","40","T","0.7","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1003.5","1005.7","23.5","21.2","87","3.6","40","8.2","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1004.1","1006.3","23.6","21.1","86","2.2","20","6.0","360","0.0","0.0","--","0.00","--","0","--","24.3","24.6","25.2","25.7","26.9","27.9","27.8"
"06","1004.8","1007.0","23.7","21.0","85","3.6","40","7.9","30","0.0","0.0","0.0","0.04","--","0","--","--","--","--","--","--","--","--"
"07","1005.3","1007.5","23.8","21.1","85","3.7","40","7.8","40","0.0","0.0","0.0","0.12","--","0","--","--","--","--","--","--","--","--"
"08","1006.0","1008.2","23.9","20.5","81","4.1","40","8.9","40","0.0","0.0","0.0","0.29","15.0","1","10.0","--","--","--","--","--","--","--"
"09","1006.6","1008.8","24.1","20.2","79","4.9","50","10.0","60","0.0","0.0","0.0","0.50","15.0","1","10.0","24.0","24.4","25.0","25.3","26.5","27.6","27.7"
"10","1006.6","1008.8","24.3","19.8","76","4.1","60","9.1","80","0.0","0.0","0.0","0.68","--","2","--","--","--","--","--","--","--","--"
"11","1006.6","1008.8","24.4","19.9","76","4.6","50","9.2","60","0.0","0.0","0.0","0.67","15.0","3","10.0","--","--","--","--","--","--","--"
"12","1006.4","1008.6","23.9","19.4","76","0.7","350","8.0","40","0.0","0.0","0.0","0.64","--","3","--","--","--","--","--","--","--","--"
"13","1005.9","1008.1","24.4","20.1","77","0.7","60","3.0","60","0.0","0.0","0.0","0.50","--","2","--","--","--","--","--","--","--","--"
"14","1006.1","1008.3","24.6","20.3","77","0.6","40","2.6","310","0.0","0.0","0.0","0.61","15.0","2","10.0","24.5","24.7","25.2","25.3","26.3","27.4","27.7"
"15","1006.4","1008.6","24.2","20.1","78","1.6","350","2.7","360","0.0","0.0","0.0","0.27","--","1","--","--","--","--","--","--","--","--"
"16","1006.6","1008.8","22.5","20.8","90","2.2","290","4.3","70","0.5","0.6","0.0","0.13","--","0","--","--","--","--","--","--","--","--"
"17","1007.3","1009.5","22.6","20.5","88","1.9","280","3.8","270","T","0.2","0.0","0.14","10.0","0","10.0","--","--","--","--","--","--","--"
"18","1007.9","1010.1","22.8","20.5","87","1.8","280","3.4","290","T","0.1","0.0","0.06","--","0","--","--","--","--","--","--","--","--"
"19","1008.6","1010.8","22.8","20.9","89","1.9","250","3.2","260","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"20","1009.1","1011.3","22.6","21.1","91","1.9","270","4.1","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1009.9","1012.1","22.5","20.6","89","2.6","260","4.2","260","0.0","0.0","--","0.00","--","0","--","24.0","24.2","24.8","25.1","26.2","27.2","27.6"
"22","1010.6","1012.8","22.6","20.1","86","1.8","290","5.1","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1010.3","1012.5","22.2","20.3","89","3.7","250","6.4","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1009.7","1011.9","22.3","19.9","86","2.6","260","4.8","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
