"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1019.3","1021.6","16.9","13.4","80","2.0","240","3.0","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1019.0","1021.3","17.1","13.4","79","1.8","270","3.6","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1018.5","1020.8","16.7","13.4","81","1.4","260","3.4","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1017.9","1020.2","15.9","13.2","84","2.2","280","3.8","270","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1017.8","1020.1","15.5","13.2","86","2.2","270","3.8","280","0.0","0.0","--","0.00","--","0","--","16.4","17.2","18.0","18.5","19.7","20.8","22.4"
"06","1018.3","1020.6","15.0","12.5","85","2.8","250","4.0","250","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1018.5","1020.8","15.2","12.2","82","2.0","260","4.9","250","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"08","1018.8","1021.1","16.5","12.7","78","2.3","250","3.9","260","0.0","0.0","0.5","0.42","20.0","0","5.0","--","--","--","--","--","--","--"
"09","1019.0","1021.3","19.1","13.7","71","2.6","240","4.9","240","0.0","0.0","1.0","1.25","20.0","1","2.0","16.6","16.7","17.4","18.0","19.4","20.7","22.4"
"10","1018.6","1020.9","21.0","13.0","60","1.1","230","3.8","220","0.0","0.0","1.0","1.97","--","3","--","--","--","--","--","--","--","--"
"11","1017.8","1020.1","21.6","13.3","59","1.6","110","3.4","150","0.0","0.0","1.0","2.46","18.0","5","3.0","--","--","--","--","--","--","--"
"12","1016.4","1018.6","22.1","12.9","56","2.6","110","3.8","130","0.0","0.0","1.0","2.76","--","6","--","--","--","--","--","--","--","--"
"13","1015.3","1017.5","22.8","13.6","56","2.5","100","4.5","130","0.0","0.0","1.0","2.73","--","6","--","--","--","--","--","--","--","--"
"14","1014.7","1016.9","22.3","14.2","60","3.0","110","5.1","110","0.0","0.0","0.8","2.18","18.0","4","6.0","20.6","19.8","19.7","18.9","19.5","20.5","22.4"
"15","1014.4","1016.6","21.6","13.8","61","1.4","140","3.7","120","0.0","0.0","0.0","0.76","--","2","--","--","--","--","--","--","--","--"
"16","1014.6","1016.8","21.7","13.9","61","0.5","210","2.7","180","0.0","0.0","0.0","0.42","--","1","--","--","--","--","--","--","--","--"
"17","1014.9","1017.2","21.3","13.5","61","1.1","160","1.8","150","0.0","0.0","0.0","0.12","15.0","0","9.0","--","--","--","--","--","--","--"
"18","1015.4","1017.7","21.1","14.8","67","1.5","290","2.2","280","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"19","1015.7","1018.0","20.7","14.4","67","1.5","310","3.0","310","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1016.1","1018.4","20.1","14.5","70","1.1","280","2.5","320","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1016.2","1018.5","19.1","15.4","79","2.5","240","3.6","240","0.0","0.0","--","0.00","--","0","--","19.1","19.5","20.1","20.3","20.7","20.8","22.3"
"22","1016.0","1018.3","18.9","14.8","77","1.4","270","3.6","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1015.7","1018.0","17.8","14.3","80","1.9","250","3.9","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1015.2","1017.5","17.7","14.2","80","3.2","260","4.9","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
