"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1026.5","1028.8","12.4","6.7","68","7.0","50","14.4","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1026.5","1028.9","12.3","6.1","66","6.8","50","15.5","30","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1026.5","1028.8","12.4","5.8","64","6.7","40","14.1","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1026.4","1028.7","12.5","5.7","63","6.9","40","12.1","50","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1026.3","1028.6","12.6","5.8","63","6.2","40","11.3","30","0.0","0.0","--","0.00","--","0","--","13.8","14.9","15.8","16.8","18.3","19.5","21.6"
"06","1026.7","1029.0","12.8","5.5","61","6.3","40","11.7","80","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1027.1","1029.5","12.5","6.6","67","1.4","350","8.9","360","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"08","1027.7","1030.1","12.3","7.2","71","2.7","320","5.8","40","0.0","0.0","0.0","0.05","20.0","0","10.0","--","--","--","--","--","--","--"
"09","1028.0","1030.4","12.7","7.2","69","1.5","360","4.8","280","T","0.1","0.0","0.11","25.0","0","10.0","13.8","14.7","15.6","16.4","18.0","19.3","21.5"
"10","1028.1","1030.4","13.1","6.9","66","1.5","280","5.1","40","0.0","0.0","0.0","0.19","--","0","--","--","--","--","--","--","--","--"
"11","1027.8","1030.1","13.4","6.7","64","1.6","340","4.6","350","0.0","0.0","0.0","0.24","25.0","1","10.0","--","--","--","--","--","--","--"
"12","1026.7","1029.0","13.8","6.9","63","1.1","320","3.9","310","0.0","0.0","0.0","0.33","--","1","--","--","--","--","--","--","--","--"
"13","1025.6","1027.9","13.9","7.2","64","2.3","360","5.6","10","0.0","0.0","0.0","0.32","--","1","--","--","--","--","--","--","--","--"
"14","1024.6","1026.9","13.9","7.2","64","2.4","360","3.9","330","0.0","0.0","0.0","0.22","20.0","1","10.0","14.5","15.0","15.7","16.3","17.8","19.1","21.5"
"15","1024.2","1026.5","13.6","7.6","67","2.6","360","5.5","360","T","0.1","0.0","0.13","--","0","--","--","--","--","--","--","--","--"
"16","1024.3","1026.6","13.8","7.8","67","2.2","340","5.2","360","T","0.1","0.0","0.08","--","0","--","--","--","--","--","--","--","--"
"17","1024.9","1027.2","13.7","8.1","69","1.3","360","3.5","340","T","0.1","0.0","0.04","20.0","0","10.0","--","--","--","--","--","--","--"
"18","1025.3","1027.6","13.3","8.4","72","1.8","330","3.3","20","T","0.2","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"19","1025.6","1027.9","13.6","8.2","70","2.1","310","3.6","340","T","0.1","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1025.6","1027.9","13.8","8.6","71","1.8","330","3.1","300","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1025.9","1028.2","13.7","9.0","73","2.0","340","3.6","330","0.0","0.0","--","0.00","--","0","--","14.3","14.9","15.6","16.3","17.7","18.9","21.4"
"22","1025.9","1028.2","13.6","9.3","75","1.7","350","3.0","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1025.6","1027.9","13.8","9.3","74","1.3","330","3.4","340","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1025.8","1028.1","13.8","9.1","73","1.8","330","3.5","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
