"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1020.3","1022.6","16.6","7.0","53","6.3","50","14.5","50","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1019.7","1022.0","16.8","7.2","53","6.9","50","14.7","60","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1019.2","1021.5","16.7","7.9","56","6.0","50","12.4","60","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1019.4","1021.7","16.7","8.2","57","5.1","50","11.1","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1019.7","1022.0","15.9","9.8","67","2.2","340","7.4","40","0.0","0.0","--","0.00","--","0","--","15.9","16.7","17.4","18.1","19.5","20.5","22.2"
"06","1019.9","1022.2","16.1","9.5","65","2.1","350","4.8","300","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1020.2","1022.5","16.1","9.8","66","1.7","330","5.5","320","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"08","1020.8","1023.1","16.6","10.7","68","1.1","300","2.6","300","0.0","0.0","0.0","0.17","15.0","0","10.0","--","--","--","--","--","--","--"
"09","1021.5","1023.8","16.3","11.5","73","1.7","250","2.8","220","0.0","0.0","0.0","0.31","15.0","0","10.0","16.4","16.7","17.3","17.8","19.2","20.3","22.1"
"10","1021.1","1023.4","17.1","11.4","69","1.5","280","3.1","240","0.0","0.0","0.0","0.47","--","1","--","--","--","--","--","--","--","--"
"11","1020.3","1022.6","18.4","9.2","55","2.6","10","4.7","360","0.0","0.0","0.0","1.16","15.0","3","9.0","--","--","--","--","--","--","--"
"12","1019.2","1021.5","19.4","9.6","53","2.5","50","5.5","350","0.0","0.0","0.0","1.49","--","4","--","--","--","--","--","--","--","--"
"13","1018.1","1020.4","19.8","10.0","53","3.4","50","6.5","50","0.0","0.0","0.3","2.03","--","4","--","--","--","--","--","--","--","--"
"14","1018.0","1020.3","19.0","10.8","59","3.7","30","7.3","50","0.0","0.0","0.3","1.56","15.0","3","10.0","18.6","18.5","18.8","18.2","19.1","20.2","22.1"
"15","1017.9","1020.2","18.7","11.0","61","2.5","30","6.6","20","0.0","0.0","0.0","0.52","--","1","--","--","--","--","--","--","--","--"
"16","1018.4","1020.7","18.3","10.9","62","2.7","360","5.0","30","T","0.2","0.0","0.31","--","0","--","--","--","--","--","--","--","--"
"17","1019.1","1021.4","18.2","10.6","61","1.7","360","4.0","350","0.0","0.0","0.0","0.10","15.0","0","9.0","--","--","--","--","--","--","--"
"18","1019.5","1021.8","18.1","11.0","63","2.0","310","3.8","310","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"19","1019.7","1022.0","17.8","11.4","66","1.1","300","3.0","310","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1020.0","1022.3","17.6","11.9","69","1.6","270","2.9","290","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1020.1","1022.4","17.2","11.9","71","3.6","240","5.0","240","0.0","0.0","--","0.00","--","0","--","17.3","17.9","18.6","18.9","19.7","20.3","22.1"
"22","1020.0","1022.3","17.1","12.0","72","3.4","250","5.6","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1019.6","1021.9","16.8","11.9","73","3.9","240","5.9","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1019.4","1021.7","16.1","11.7","75","3.4","250","5.9","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
