"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1020.0","1022.3","18.4","16.0","86","3.0","250","5.4","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1019.2","1021.5","18.4","16.0","86","2.3","240","5.1","260","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1019.0","1021.3","18.1","16.1","88","2.3","240","4.8","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1019.0","1021.3","17.8","16.0","89","4.0","230","6.0","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1018.3","1020.6","18.1","16.1","88","5.2","240","8.5","230","T","0.2","--","0.00","--","0","--","17.4","17.5","17.9","18.0","18.6","18.9","20.1"
"06","1018.9","1021.2","17.9","16.1","89","3.4","220","8.4","220","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1019.7","1022.0","17.5","15.8","90","4.6","230","7.7","230","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"08","1020.0","1022.3","18.3","16.1","87","4.1","230","6.7","230","0.0","0.0","0.2","0.25","25.0","0","3.0","--","--","--","--","--","--","--"
"09","1020.3","1022.6","21.2","16.8","76","3.0","230","5.8","230","0.0","0.0","0.6","1.14","25.0","1","9.0","17.7","17.3","17.6","17.7","18.5","18.9","20.1"
"10","1020.4","1022.7","22.5","17.4","73","2.7","220","5.2","230","0.0","0.0","0.3","1.24","--","2","--","--","--","--","--","--","--","--"
"11","1020.1","1022.4","22.9","19.9","83","5.6","170","8.3","180","0.0","0.0","0.7","1.96","20.0","4","5.0","--","--","--","--","--","--","--"
"12","1019.4","1021.7","22.4","19.6","84","6.9","180","11.2","180","T","0.1","0.2","1.44","--","4","--","--","--","--","--","--","--","--"
"13","1018.4","1020.6","23.7","18.8","74","9.7","180","13.7","180","0.0","0.0","0.8","2.55","--","6","--","--","--","--","--","--","--","--"
"14","1017.8","1020.0","23.7","18.1","71","8.0","180","13.7","180","0.0","0.0","0.4","2.04","18.0","5","9.0","20.9","19.8","19.5","18.4","18.6","19.0","20.1"
"15","1017.5","1019.7","23.2","18.5","75","6.2","180","11.6","180","0.0","0.0","0.0","0.68","--","2","--","--","--","--","--","--","--","--"
"16","1017.8","1020.0","23.1","19.1","78","5.0","180","8.4","180","0.0","0.0","0.0","0.51","--","1","--","--","--","--","--","--","--","--"
"17","1018.6","1020.9","22.6","18.6","78","1.8","230","7.0","190","T","0.1","0.0","0.15","15.0","0","10.0","--","--","--","--","--","--","--"
"18","1018.9","1021.2","21.7","19.8","89","1.7","160","5.1","170","T","0.3","0.0","0.03","--","0","--","--","--","--","--","--","--","--"
"19","1019.4","1021.7","21.1","19.0","88","5.8","210","9.9","190","T","0.1","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1019.9","1022.2","21.0","18.9","88","1.2","240","6.2","200","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1020.0","1022.3","21.3","18.5","84","1.6","320","3.0","310","0.0","0.0","--","0.00","--","0","--","19.8","19.7","20.0","19.7","19.6","19.5","20.2"
"22","1020.0","1022.3","20.9","18.3","85","0.4","260","2.4","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1020.1","1022.4","20.5","18.5","88","2.1","250","3.1","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1019.9","1022.2","20.7","18.6","88","1.9","260","3.5","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
