"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1015.8","1018.1","18.3","12.8","70","2.1","260","4.7","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1015.4","1017.7","18.1","12.6","70","3.2","240","5.3","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1015.4","1017.7","17.8","13.3","75","3.0","270","6.1","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1015.2","1017.5","17.2","13.1","77","2.7","250","5.5","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1015.4","1017.7","18.0","13.3","74","2.9","260","5.1","240","0.0","0.0","--","0.00","--","0","--","17.3","18.0","18.7","19.6","20.4","20.5","21.4"
"06","1015.8","1018.1","17.8","13.7","77","3.1","250","5.5","240","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1016.1","1018.4","18.0","13.7","76","2.5","250","5.1","250","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"08","1016.5","1018.8","18.9","14.2","74","2.4","240","5.3","250","0.0","0.0","0.0","0.29","15.0","0","5.0","--","--","--","--","--","--","--"
"09","1016.9","1019.2","20.6","14.3","67","1.5","250","4.0","250","0.0","0.0","0.0","0.77","15.0","1","7.0","18.2","18.0","18.5","19.0","20.1","20.5","21.4"
"10","1016.7","1018.9","22.3","14.9","63","1.8","240","3.5","230","0.0","0.0","0.0","1.19","--","2","--","--","--","--","--","--","--","--"
"11","1015.9","1018.1","23.7","16.0","62","0.8","160","2.0","150","0.0","0.0","0.1","1.44","20.0","4","5.0","--","--","--","--","--","--","--"
"12","1014.8","1017.0","23.5","17.0","67","1.6","120","2.8","130","0.0","0.0","0.3","1.92","--","5","--","--","--","--","--","--","--","--"
"13","1014.1","1016.3","23.7","17.5","68","2.7","110","4.6","120","0.0","0.0","0.6","2.25","--","5","--","--","--","--","--","--","--","--"
"14","1013.6","1015.8","23.5","18.0","71","2.0","120","4.0","110","0.0","0.0","0.1","1.61","20.0","4","6.0","21.6","20.4","20.5","19.7","20.1","20.5","21.4"
"15","1013.4","1015.6","23.7","17.9","70","2.1","110","3.5","110","0.0","0.0","0.0","1.02","--","2","--","--","--","--","--","--","--","--"
"16","1013.5","1015.7","23.7","16.8","65","1.5","70","3.5","80","0.0","0.0","0.0","0.63","--","1","--","--","--","--","--","--","--","--"
"17","1013.8","1016.0","23.3","18.0","72","2.1","70","4.0","100","0.0","0.0","0.0","0.34","15.0","0","6.0","--","--","--","--","--","--","--"
"18","1014.1","1016.3","22.2","18.2","78","1.1","20","3.4","60","0.0","0.0","0.0","0.03","--","0","--","--","--","--","--","--","--","--"
"19","1014.6","1016.8","21.9","18.3","80","1.5","350","1.9","20","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1015.0","1017.2","22.1","18.5","80","1.4","200","3.1","310","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1015.3","1017.5","21.8","19.4","86","1.2","190","1.8","180","0.0","0.0","--","0.00","--","0","--","20.5","20.5","20.9","21.0","21.1","20.9","21.4"
"22","1015.2","1017.5","20.6","17.6","83","1.3","330","2.1","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1014.7","1017.0","20.2","16.8","81","2.2","310","3.7","300","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1014.7","1017.0","19.4","16.4","83","2.4","260","4.8","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
