"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1008.0","1010.2","25.1","23.2","89","4.1","230","6.0","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1007.2","1009.4","24.8","23.2","91","2.9","230","5.7","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1007.0","1009.2","24.5","22.9","91","2.6","230","5.7","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1007.1","1009.3","24.4","23.0","92","3.1","240","5.3","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1007.0","1009.2","24.1","22.7","92","1.9","230","4.4","240","0.0","0.0","--","0.00","--","0","--","25.0","25.3","25.8","26.2","26.8","27.3","26.4"
"06","1007.9","1010.1","24.6","23.2","92","2.5","240","5.2","240","0.0","0.0","0.2","0.10","--","0","--","--","--","--","--","--","--","--"
"07","1008.5","1010.7","25.6","22.9","85","2.5","230","4.3","210","0.0","0.0","0.3","0.48","--","0","--","--","--","--","--","--","--","--"
"08","1009.2","1011.4","26.8","23.7","83","3.8","190","5.6","170","0.0","0.0","0.1","0.95","20.0","2","9.0","--","--","--","--","--","--","--"
"09","1009.7","1011.9","26.4","24.3","88","3.6","170","7.2","160","0.0","0.0","0.2","1.36","20.0","3","10.0","26.0","25.6","25.8","25.7","26.5","27.2","26.5"
"10","1009.7","1011.9","26.9","24.6","87","3.3","160","6.6","160","0.0","0.0","0.0","1.48","--","4","--","--","--","--","--","--","--","--"
"11","1009.4","1011.6","27.9","24.8","83","1.6","150","5.5","160","0.0","0.0","0.0","1.92","20.0","6","9.0","--","--","--","--","--","--","--"
"12","1008.8","1011.0","28.3","24.9","82","1.6","150","5.2","170","0.0","0.0","0.3","2.12","--","7","--","--","--","--","--","--","--","--"
"13","1007.9","1010.1","28.2","24.8","82","3.1","160","5.0","170","0.0","0.0","0.2","1.96","--","7","--","--","--","--","--","--","--","--"
"14","1007.1","1009.3","29.7","25.0","76","4.0","160","6.6","160","0.0","0.0","0.7","2.91","20.0","9","8.0","29.2","28.1","27.9","26.6","26.7","27.3","26.5"
"15","1006.7","1008.9","28.2","24.2","79","1.4","120","5.3","170","0.0","0.0","0.5","1.96","--","5","--","--","--","--","--","--","--","--"
"16","1006.6","1008.8","28.9","24.7","78","2.0","100","3.6","150","0.0","0.0","0.2","1.08","--","2","--","--","--","--","--","--","--","--"
"17","1006.4","1008.6","28.3","24.5","80","2.6","100","4.0","110","0.0","0.0","0.1","0.63","20.0","1","9.0","--","--","--","--","--","--","--"
"18","1007.4","1009.6","26.9","24.0","84","4.4","150","10.0","160","0.0","0.0","0.0","0.21","--","0","--","--","--","--","--","--","--","--"
"19","1008.0","1010.2","26.0","23.9","88","1.2","360","8.7","150","T","0.5","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"20","1008.6","1010.8","25.4","23.6","90","5.9","200","8.4","190","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1008.3","1010.5","25.3","23.4","89","2.9","250","6.8","200","0.0","0.0","--","0.00","--","0","--","26.8","27.3","27.9","27.7","27.7","27.8","26.6"
"22","1009.1","1011.3","25.2","22.9","87","3.3","240","6.3","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1008.6","1010.8","24.7","22.8","89","3.2","210","6.0","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1008.5","1010.7","24.7","22.8","89","3.6","220","6.4","200","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
