"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1014.4","1016.6","22.9","20.8","88","2.5","360","4.2","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1014.6","1016.8","21.8","20.1","90","4.7","40","8.4","60","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1014.9","1017.2","21.4","19.9","91","3.8","50","8.8","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1015.0","1017.3","21.3","19.4","89","3.9","60","7.6","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1014.9","1017.2","21.4","19.2","87","3.6","60","6.2","60","0.0","0.0","--","0.00","--","0","--","21.1","21.2","21.6","21.6","22.1","22.5","21.8"
"06","1016.4","1018.7","21.4","19.7","90","4.3","60","7.5","60","T","0.2","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1017.3","1019.6","20.5","19.5","94","3.5","60","8.3","70","T","0.6","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"08","1018.0","1020.3","20.3","19.5","95","3.7","60","5.8","40","T","0.5","0.0","0.06","8.0","0","10.0","--","--","--","--","--","--","--"
"09","1019.0","1021.3","19.8","18.8","94","6.9","60","12.7","50","1.0","0.9","0.0","0.19","10.0","0","10.0","20.6","20.9","21.2","21.3","21.9","22.4","21.9"
"10","1019.7","1022.0","19.5","18.3","93","5.9","50","11.5","40","0.5","0.5","0.0","0.32","--","1","--","--","--","--","--","--","--","--"
"11","1019.2","1021.5","19.1","17.8","92","6.1","50","12.8","40","T","0.4","0.0","0.30","10.0","1","10.0","--","--","--","--","--","--","--"
"12","1018.9","1021.2","18.9","17.1","89","6.3","50","12.5","60","T","0.4","0.0","0.36","--","1","--","--","--","--","--","--","--","--"
"13","1018.1","1020.4","18.7","17.0","90","4.4","40","10.3","50","T","0.6","0.0","0.38","--","1","--","--","--","--","--","--","--","--"
"14","1017.8","1020.1","18.4","17.1","92","4.4","40","8.9","40","0.5","1.0","0.0","0.56","8.0","2","10.0","19.9","20.2","20.8","20.9","21.7","22.3","21.9"
"15","1017.5","1019.8","19.0","17.0","88","3.6","20","8.4","40","T","0.3","0.0","0.47","--","1","--","--","--","--","--","--","--","--"
"16","1017.8","1020.1","18.8","16.8","88","3.0","360","6.2","20","T","0.1","0.0","0.37","--","1","--","--","--","--","--","--","--","--"
"17","1018.9","1021.2","19.1","16.2","83","2.5","20","5.1","340","0.0","0.0","0.0","0.15","18.0","0","10.0","--","--","--","--","--","--","--"
"18","1019.4","1021.7","18.8","16.2","85","2.5","360","5.5","350","T","0.1","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"19","1020.3","1022.6","18.8","16.2","85","2.2","350","4.1","350","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1020.9","1023.2","18.7","16.9","89","1.9","350","3.4","20","0.5","0.5","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1021.5","1023.8","18.2","16.9","92","2.7","350","4.9","20","1.0","0.9","--","0.00","--","0","--","19.2","19.6","20.2","20.5","21.3","22.1","22.0"
"22","1021.4","1023.7","18.3","16.6","90","4.7","30","8.2","30","T","0.3","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1021.2","1023.5","18.2","16.5","90","3.6","40","9.0","40","0.5","0.5","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1021.1","1023.4","18.1","16.1","88","2.5","360","9.5","40","T","0.3","--","0.00","--","0","--","--","--","--","--","--","--","--"
