"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1017.6","1019.9","20.1","19.4","96","1.4","330","3.0","330","0.5","0.4","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1017.6","1019.9","20.3","19.6","96","1.3","330","2.2","330","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1017.3","1019.6","20.2","19.5","96","1.5","300","2.4","320","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1017.3","1019.6","20.3","19.6","96","1.5","300","2.3","300","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1017.3","1019.6","20.3","19.6","96","1.2","300","2.8","310","T","0.1","--","0.00","--","0","--","20.5","20.6","20.9","21.1","21.6","22.0","21.3"
"06","1017.9","1020.2","20.4","19.7","96","1.1","270","2.0","270","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1018.6","1020.9","20.3","19.6","96","1.1","280","2.3","270","T","0.1","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"08","1019.0","1021.3","19.8","19.1","96","2.6","240","3.6","250","0.0","0.0","0.0","0.28","20.0","0","8.0","--","--","--","--","--","--","--"
"09","1019.1","1021.4","21.6","19.7","89","1.0","260","3.4","260","0.0","0.0","0.1","0.79","20.0","1","9.0","20.7","20.5","20.8","20.8","21.4","21.9","21.4"
"10","1019.2","1021.5","22.2","19.9","87","1.5","250","4.0","230","0.0","0.0","0.1","0.97","--","2","--","--","--","--","--","--","--","--"
"11","1018.7","1021.0","22.7","20.1","85","1.3","150","2.1","120","T","0.1","0.0","1.06","10.0","3","9.0","--","--","--","--","--","--","--"
"12","1017.7","1019.9","23.4","20.6","84","3.2","90","5.0","80","T","0.2","0.0","1.77","--","5","--","--","--","--","--","--","--","--"
"13","1016.7","1018.9","22.9","20.3","85","3.6","70","5.7","90","0.0","0.0","0.1","1.73","--","5","--","--","--","--","--","--","--","--"
"14","1016.3","1018.5","22.7","20.2","86","3.6","80","6.0","100","0.0","0.0","0.1","1.57","18.0","4","10.0","22.7","22.2","22.3","21.3","21.5","21.9","21.5"
"15","1016.1","1018.3","22.4","19.8","85","3.7","80","5.9","90","0.0","0.0","0.0","0.44","--","1","--","--","--","--","--","--","--","--"
"16","1016.2","1018.5","21.6","19.9","90","2.3","10","5.5","340","T","0.2","0.0","0.29","--","1","--","--","--","--","--","--","--","--"
"17","1016.6","1018.9","21.0","20.0","94","3.2","350","4.9","350","T","0.5","0.0","0.13","10.0","0","10.0","--","--","--","--","--","--","--"
"18","1017.0","1019.3","20.9","19.9","94","1.1","10","4.4","350","T","0.2","0.0","0.04","--","0","--","--","--","--","--","--","--","--"
"19","1017.0","1019.3","21.3","19.8","91","0.6","270","1.9","350","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1017.4","1019.7","21.3","19.6","90","1.0","260","2.3","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1017.5","1019.8","21.3","19.8","91","2.5","260","3.9","260","0.0","0.0","--","0.00","--","0","--","21.2","21.4","21.8","21.8","22.0","22.1","21.5"
"22","1017.5","1019.8","21.3","19.6","90","1.3","280","4.2","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1017.5","1019.8","21.3","19.8","91","1.4","260","3.1","270","T","0.2","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1017.0","1019.3","20.9","20.1","95","1.9","280","3.2","250","T","0.6","--","0.00","--","0","--","--","--","--","--","--","--","--"
