"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1016.1","1018.4","17.3","13.0","76","5.2","40","10.4","40","T","0.3","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1015.8","1018.1","17.1","13.0","77","5.1","40","10.1","30","T","0.3","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1015.5","1017.8","16.8","12.2","74","6.8","40","12.3","50","T","0.2","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1015.7","1018.0","16.9","11.4","70","5.1","40","11.7","50","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1016.5","1018.8","16.8","10.9","68","6.0","50","12.4","50","0.0","0.0","--","0.00","--","0","--","16.3","17.0","17.6","18.1","19.3","20.4","21.7"
"06","1017.1","1019.4","16.7","10.8","68","5.0","40","11.3","260","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1018.1","1020.4","16.7","9.9","64","5.7","60","11.6","50","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"08","1018.9","1021.2","16.7","8.7","59","6.8","50","12.2","50","0.0","0.0","0.0","0.09","15.0","0","10.0","--","--","--","--","--","--","--"
"09","1019.4","1021.7","17.0","7.7","54","6.8","40","13.5","40","0.0","0.0","0.0","0.22","15.0","0","10.0","15.9","16.5","17.2","17.7","19.0","20.2","21.6"
"10","1020.0","1022.3","17.1","8.3","56","5.3","30","12.2","30","0.0","0.0","0.0","0.46","--","1","--","--","--","--","--","--","--","--"
"11","1019.5","1021.8","17.3","8.2","55","5.1","50","10.5","60","0.0","0.0","0.0","0.66","15.0","2","10.0","--","--","--","--","--","--","--"
"12","1018.7","1021.0","17.2","8.9","58","4.8","60","8.2","70","0.0","0.0","0.0","0.67","--","2","--","--","--","--","--","--","--","--"
"13","1018.2","1020.5","16.7","8.9","60","1.9","320","7.1","20","0.0","0.0","0.0","0.21","--","1","--","--","--","--","--","--","--","--"
"14","1017.9","1020.2","16.5","8.7","60","2.3","40","5.7","70","0.0","0.0","0.0","0.10","15.0","0","10.0","16.4","16.8","17.5","17.7","18.8","20.0","21.6"
"15","1017.9","1020.2","15.9","9.6","66","2.4","330","6.6","60","T","0.1","0.0","0.12","--","0","--","--","--","--","--","--","--","--"
"16","1018.1","1020.4","16.1","7.9","58","4.4","30","8.6","40","T","0.1","0.0","0.09","--","0","--","--","--","--","--","--","--","--"
"17","1018.4","1020.7","16.0","7.0","55","4.7","40","8.8","90","0.0","0.0","0.0","0.05","12.0","0","10.0","--","--","--","--","--","--","--"
"18","1018.9","1021.2","15.7","5.6","51","5.3","30","11.6","30","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"19","1019.5","1021.8","15.7","5.3","50","4.3","40","9.2","20","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1020.2","1022.5","15.6","6.3","54","2.4","10","7.4","30","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1020.8","1023.1","15.4","6.4","55","2.8","40","5.7","80","0.0","0.0","--","0.00","--","0","--","15.3","15.9","16.7","17.3","18.6","19.7","21.5"
"22","1021.1","1023.4","15.3","6.1","54","3.9","40","6.8","60","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1021.2","1023.5","15.2","5.4","52","4.2","30","7.9","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1021.1","1023.4","15.2","5.2","51","4.1","40","7.8","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
