SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
20240214152014,14,2024,2,14,15,20,1.01,1012.41,29.26,40.64,68440.51,1111.25,0.0,1012.36,27.36,37.52,54612.5,1069.58,3.05,1012.47,30.77,44.77,71763.59,1154.19,1.4687569357124426,0.8024322544740609,-0.004109892213985061,-1.314840964044541,1.6764698873768658,1.661364622150777,-0.3295059467549373,0.8059461217613386,-0.17398437385007282,-1.3264400692853315,1.5042599568997401,2.0852847849787355,2.7584315976402674,0.8008274599389701,0.10284617993291376,-1.2524828730858724,1.4220086390558673,1.2738147937704583
20240214153014,14,2024,2,14,15,30,0.92,1012.47,30.33,38.02,65867.87,992.7,0.44,1012.4,29.51,36.31,62933.75,920.52,1.57,1012.51,31.1,40.4,68888.59,1068.39,1.292707034210652,0.8137174996925711,0.13009731553902193,-1.4281954134362917,1.5800672397821758,1.4195292376957178,1.3828931737150274,0.8134684294001114,0.10606444997932893,-1.377190758948686,1.864426717334339,1.7205459501885905,1.1325130429344723,0.808351236953776,0.14257257989353694,-1.447049678420599,1.3292607855112766,1.1320586552491938
20240214154014,14,2024,2,14,15,40,1.4,1012.38,27.99,44.33,59398.75,839.53,0.78,1012.31,26.72,42.31,55633.04,751.3,2.09,1012.42,28.86,47.47,62184.45,904.2,2.2316398422202015,0.7967896318648163,-0.16340255936007833,-1.1551929036416557,1.3376546614160771,1.107070985169514,2.7061106758963636,0.7965432372128511,-0.25734774466440635,-1.1255344465684156,1.5484317562921301,1.3064770811211792,1.7037817243175892,0.7914227386704412,-0.12708540771796467,-1.1322699727646457,1.1129844046895614,0.8607889538062281
20240214155014,14,2024,2,14,15,50,1.36,1012.47,27.58,45.53,42267.11,501.61,0.61,1012.42,25.65,43.02,15963.44,40.14,1.92,1012.55,28.67,50.36,54978.98,734.08,2.15339544155274,0.8137174996925711,-0.21482775111590363,-1.1032748352179529,0.6956933090157827,0.41773304240229636,2.0445019248056955,0.8172295832194978,-0.39672088024462016,-1.0957551162700836,-0.16857846689986103,-0.4336790288302458,1.5170208092500317,0.815875013968582,-0.14995818345286852,-1.0035976461245175,0.8805350564182779,0.5797218875447182
20240214160014,14,2024,2,14,16,00,1.01,1012.53,27.04,47.43,40163.26,425.97,0.26,1012.44,25.76,44.23,20401.67,76.26,1.74,1012.57,28.34,50.83,46623.52,546.98,1.4687569357124426,0.8250027449110601,-0.28255849147723433,-1.0210712268804238,0.6168572844876372,0.2634316634045681,0.6823662607954964,0.8209907370389057,-0.3823928008859062,-1.0450044266067293,0.023520427035983733,-0.3452960507501436,1.3192739580020298,0.8196369024760063,-0.18968458341349173,-0.9826716968093411,0.6109868893303874,0.2706009840793497
20240214161014,14,2024,2,14,16,10,0.81,1012.58,27.7,45.38,38952.79,395.39,0.26,1012.54,26.95,43.7,35115.0,325.24,1.13,1012.62,28.34,47.12,42670.39,466.1,1.07753493237513,0.8344071159264889,-0.1997764754800522,-1.1097645937709157,0.5714982319836163,0.20105016988592003,0.6823662607954964,0.8397965061358378,-0.22738903327800522,-1.067234067533653,0.6603541240532822,0.26393966027930943,0.6491318509949112,0.8290416237445138,-0.18968458341349173,-1.14785312650999,0.48345842940596057,0.1369735192355282
20240214162014,14,2024,2,14,16,20,0.94,1012.63,26.87,47.7,31097.92,262.51,0.52,1012.6,25.98,44.75,29085.83,234.53,1.39,1012.67,27.93,50.29,34010.83,308.48,1.331829234544383,0.8438114869418962,-0.3038811319613568,-1.0093896614850906,0.27715846252030146,-0.07001761490014734,1.6942384683459302,0.8510799675940184,-0.3537366421684792,-1.0231942128671057,0.3993949379923576,0.04197897529464527,0.9347661916864699,0.8384463450130213,-0.2390416257888112,-1.0067142768735864,0.20409995892227556,-0.12344142894304681
20240214163014,14,2024,2,14,16,30,0.85,1012.71,26.63,48.68,24160.92,169.1,0.17,1012.66,25.98,46.18,12390.0,32.09,1.74,1012.75,27.54,50.63,28810.0,229.52,1.1557793330425925,0.8588584805665695,-0.3339836832330596,-0.9669899056057336,0.01721336084872523,-0.2605688022636825,0.3321028043357309,0.8623634290521777,-0.3537366421684792,-0.9632161250831414,-0.3232468530686954,-0.45337678557290423,1.3192739580020298,0.8534938990426546,-0.2859910075604566,-0.9915763560923948,0.03632054356564493,-0.25389672844932953
20240214164014,14,2024,2,14,16,40,0.57,1012.73,24.88,54.34,8633.58,13.14,0.0,1012.68,24.43,50.8,7335.83,8.56,1.13,1012.78,25.94,55.94,11503.33,27.13,0.6080685283703547,0.8626202289727325,-0.5534814529225577,-0.7221096828739361,-0.5646312369585592,-0.5787184990971794,-0.3295059467549373,0.866124582871564,-0.5556323058594432,-0.7694407645503332,-0.5420053371408884,-0.5109529614927493,0.6491318509949112,0.859136731803759,-0.47860385585438586,-0.7551576521273154,-0.5219947588707234,-0.588279302753744
20240215061014,14,2024,2,15,6,10,0.95,1013.59,15.79,83.36,71.58,0.0,0.52,1013.54,15.71,82.7,20.0,0.0,1.57,1013.64,15.84,83.71,155.0,0.02,1.3513903347112486,1.02437541043789,-1.6936155823382935,0.533442271839272,-0.8854687691067552,-0.6055233658347541,1.6942384683459302,1.0278541971053297,-1.6914582332047365,0.5685319629381048,-0.8586547336847069,-0.5318986506501601,1.1325130429344723,1.0208979376222371,-1.6944724607098163,0.48125428932471076,-0.8880932801979177,-0.633069616452013
20240215062014,14,2024,2,15,6,20,0.89,1013.66,15.59,83.72,394.5,0.05,0.61,1013.62,15.54,83.33,186.67,0.02,1.65,1013.72,15.68,84.01,657.5,0.1,1.234023733710055,1.0375415298594601,-1.7187010417313788,0.5490176923663828,-0.8733682253224414,-0.6054213686249459,2.0445019248056955,1.0428988123828968,-1.7136016285772941,0.5949558757380331,-0.8514407941970538,-0.5318497121240913,1.2204005323780285,1.0359454916518704,-1.7137337455392094,0.4946112782492921,-0.8718825684044719,-0.6329374428962822
20240215063014,14,2024,2,15,6,30,1.18,1013.7,15.67,83.51,1164.75,0.36,0.52,1013.67,15.55,82.85,735.0,0.14,1.65,1013.74,15.84,84.05,1661.67,0.7,1.801295638549158,1.0450650266718076,-1.7086668579741446,0.539932030392235,-0.8445052132765236,-0.6047889859241355,1.6942384683459302,1.0523016969313628,-1.7122990759083199,0.5748233707476113,-0.8277075522263037,-0.531556080967679,1.2204005323780285,1.0397073801592733,-1.6944724607098163,0.49639221010590245,-0.839487920719647,-0.6319461412283014
20240215064014,14,2024,2,15,6,40,1.18,1013.78,16.02,82.7,2358.92,1.35,0.44,1013.74,15.88,82.04,1785.0,0.73,2.18,1013.85,16.22,83.22,2955.83,2.31,1.801295638549158,1.0601120202964593,-1.664767304036245,0.5048873342062357,-0.7997569586905144,-0.6027694411699347,1.3828931737150274,1.0654657352992367,-1.6693148378321792,0.5408497685762753,-0.7822606423922849,-0.5301123944486519,1.8026551499415908,1.060397766950011,-1.6487269092400083,0.4594378740812291,-0.7977381599741628,-0.6292861484192194
20240215065014,14,2024,2,15,6,50,1.49,1013.91,17.58,76.51,3735.65,10.43,1.05,1013.83,16.3,70.89,3130.83,4.56,1.83,1014.0,18.86,81.83,4400.83,16.87,2.407689743721993,1.0845633849365401,-1.4691007207701783,0.2370766312539698,-0.7481677674227748,-0.5842467478687796,3.75690104527566,1.082390927486497,-1.6146076257352728,0.07318845473627246,-0.7240093903333158,-0.5207406667064927,1.4181473836260308,1.0886119307555548,-1.3309157095550244,0.39755049206400483,-0.7511222822795772,-0.6052305612762169
20240215070014,14,2024,2,15,7,00,2.09,1013.96,19.32,69.14,5353.33,23.74,1.22,1013.89,18.99,67.95,4513.33,15.95,3.05,1014.06,19.56,71.5,6923.33,32.03,3.58135575373393,1.093967755951969,-1.2508572240503342,-0.08178683898160395,-0.6875496339252866,-0.5570950906178573,4.418509796366328,1.0936743889446563,-1.2642209577812777,-0.05012313833005995,-0.6641709590518579,-0.49287017611035855,2.7584315976402674,1.099897596277764,-1.2466475884264303,-0.06237515990572617,-0.6697461220826277,-0.5801836724652335
20240215071014,14,2024,2,15,7,10,1.84,1014.06,20.58,65.15,12151.0,44.7,1.13,1014.02,19.74,61.2,8808.33,34.45,2.26,1014.11,21.37,68.23,14403.33,58.32,3.09232824956229,1.1127764979827837,-1.092818829873896,-0.2544144164904149,-0.43282554292343806,-0.5143378602662922,4.068246339906563,1.1181218887706894,-1.1665295076082307,-0.3332364897578642,-0.47827145644508584,-0.4476020394967956,1.8905426393851468,1.1093023175462928,-1.0287543037939222,-0.20796633918365637,-0.4284404022518321,-0.536748137713205
20240215072014,14,2024,2,15,7,20,1.72,1014.22,22.46,57.99,17001.67,79.43,0.78,1014.11,21.55,55.37,14905.0,61.92,2.87,1014.29,22.99,61.16,19015.0,96.77,2.857595047559902,1.1428704852321303,-0.857015511578892,-0.5641922247518407,-0.2510599516988072,-0.4434905983335701,2.7061106758963636,1.1350470809579496,-0.9307674745239436,-0.5777625399540272,-0.2143906833234028,-0.38038497394141346,2.5606847463922655,1.143159314112941,-0.8337337948963188,-0.5227460448396101,-0.2796673609454036,-0.47322222249009743
20240215073014,14,2024,2,15,7,30,2.41,1014.29,22.9,55.89,21634.92,124.84,1.48,1014.2,22.28,55.08,19548.33,102.86,3.14,1014.43,23.45,57.61,23803.33,149.41,4.207310959073631,1.1560366046537007,-0.8018275009141042,-0.6550488444933203,-0.07744158031062343,-0.35085673238583287,5.430382003916762,1.15197227314521,-0.8356811296888444,-0.5899259283857402,-0.01341449299997952,-0.28020781107875053,2.857305023264269,1.1694925336647832,-0.778357601011814,-0.6808037471138157,-0.12519524631473597,-0.38625202281924226
20240215074014,14,2024,2,15,7,40,1.59,1014.32,24.56,52.18,26630.5,185.43,0.78,1014.27,23.33,49.78,24338.33,155.04,2.44,1014.35,25.25,57.99,29201.67,220.59,2.603300745390649,1.1616792272629666,-0.5936181879514946,-0.815562206036601,0.1097541168219257,-0.22725651354034954,2.7061106758963636,1.1651363115130624,-0.698913099446579,-0.812222337654979,0.19390998138568705,-0.1525271965654689,2.0882894906331493,1.1544449796351712,-0.5616681466811432,-0.6638848944760133,0.04895586593010045,-0.2686506016077782
20240215075014,14,2024,2,15,7,50,2.19,1014.36,24.97,50.4,31704.5,258.68,1.31,1014.3,24.04,48.64,29493.33,224.41,3.4,1014.42,26.1,52.86,33942.5,294.41,3.7769667554025865,1.1692027240752925,-0.5421929961956693,-0.8925740075317599,0.2998883889686142,-0.0778306011714495,4.768773252826094,1.170778042242142,-0.6064318599494277,-0.8600370370072304,0.4170326672850839,0.017216081103874653,3.1429393639558274,1.1676115894110817,-0.45934257102499293,-0.8922894050863446,0.2018956247195966,-0.14668745305719824
20240215080014,14,2024,2,15,8,00,1.64,1014.46,26.73,45.23,36996.5,346.18,0.96,1014.41,26.25,44.1,34560.0,303.24,2.79,1014.49,27.66,47.42,39549.16,392.63,2.701106246224977,1.1880114661061287,-0.3214409535365167,-1.1162543523238788,0.49819161486539687,0.10066451599276553,3.4066375888158946,1.1914643882487888,-0.31856772010618234,-1.050456980041635,0.636332185998158,0.2101072816037212,2.472797256948709,1.1807781991870137,-0.2715450439384117,-1.134496137585409,0.38276716578196684,0.015588629991270414
20240215081014,14,2024,2,15,8,10,1.64,1014.5,27.14,44.07,42297.75,447.54,0.87,1014.45,26.63,42.1,40095.83,404.8,2.79,1014.54,27.82,45.06,44623.59,496.54,2.701106246224977,1.1955349629184546,-0.2700157617806914,-1.166441818466791,0.6968414592125849,0.3074332597157923,3.056374132356129,1.198986695887583,-0.269070718685172,-1.1343424175017252,0.8759382496804973,0.4586171169806641,2.472797256948709,1.190182920455521,-0.2522837591090188,-1.2395711171254444,0.5464689015949324,0.1872655571910911
20240215082014,14,2024,2,15,8,20,2.44,1014.5,26.73,45.11,47306.69,551.92,0.96,1014.47,26.02,43.14,45115.94,503.89,4.01,1014.53,27.56,46.69,49773.43,601.66,4.265994259574227,1.1955349629184546,-0.3214409535365167,-1.1214461591662488,0.8845377858043142,0.5203626349112295,3.4066375888158946,1.2027478497069692,-0.3485264314925835,-1.0907219900224783,1.0932225225632173,0.7010830443881205,3.8130814709629455,1.1883019762018197,-0.2835833469567825,-1.1669981439685557,0.7126033732812193,0.36094160942133974
20240215083014,14,2024,2,15,8,30,1.75,1014.42,28.05,41.86,52792.54,667.75,0.87,1014.35,27.01,38.94,50292.73,612.46,2.87,1014.48,29.18,44.48,55555.78,727.66,2.916278348060499,1.1804879692937813,-0.1558769215421524,-1.2620575944804435,1.0901050102536463,0.756649371152727,3.056374132356129,1.1801809267906294,-0.21957371726416117,-1.2668814086886677,1.3172883400485982,0.9667458331521488,2.5606847463922655,1.178897254933312,-0.08856283805917872,-1.2653946290463007,0.8991426953485455,0.5691149596973228
20240215084014,14,2024,2,15,8,40,1.69,1014.49,29.64,37.79,57881.29,786.68,1.05,1014.41,29.27,35.27,56164.92,741.52,2.35,1014.56,30.34,39.17,59210.62,822.68,2.798911747059305,1.193654088715373,0.043552480632877255,-1.4381463765508349,1.2807919983077378,0.9992599344023281,3.75690104527566,1.1914643882487888,0.07480318592395363,-1.420811186427933,1.5714529966754804,1.2825461418735769,1.9894160650091481,1.193944808962924,0.05108147695392022,-1.50181333301138,1.0170482831916452,0.7261041005165602
20240215085014,14,2024,2,15,8,50,2.22,1014.54,29.62,36.34,62118.86,897.81,1.05,1014.46,28.12,34.57,59550.23,832.97,3.31,1014.57,30.66,38.92,64380.23,957.11,3.8356500559031836,1.2030584597307805,0.041043934693568755,-1.5008807092294754,1.4395833439168515,1.2259589329218619,3.75690104527566,1.200867272797276,-0.07499037100805163,-1.4501710895389646,1.717978595085197,1.5063175523227836,3.0440659383318263,1.195825753216647,0.08960404661270617,-1.5129441571151974,1.183820537509089,0.9482052392276745
20240215090014,14,2024,2,15,9,00,2.45,1014.55,28.2,39.08,68069.22,1051.84,1.39,1014.48,27.63,37.27,65228.36,976.98,4.18,1014.61,28.96,40.61,70254.22,1112.64,4.285555359741093,1.204939333933862,-0.13706282699733846,-1.3823344529953545,1.6625568101389188,1.5401715374567653,5.080118547456996,1.2046284266166625,-0.13881545178777596,-1.3369257489678428,1.9637437971193272,1.8586994092805775,3.9998423860305032,1.203349530231453,-0.1150471046995939,-1.4376997861733924,1.3733161772455722,1.205167153262783
20240215091014,14,2024,2,15,9,10,2.24,1014.49,29.6,36.18,73010.99,1191.31,1.65,1014.42,27.71,34.03,70798.67,1122.16,2.96,1014.55,30.54,39.21,75470.55,1269.18,3.874772256236915,1.193654088715373,0.03853538875426026,-1.507803118352636,1.8477361246967314,1.8246825544955432,6.09199075500743,1.193344965158482,-0.12839503043598402,-1.472820157653189,2.204842250755073,2.2139441700133915,2.6595581720162667,1.1920638647092225,0.07515808299066133,-1.5000324011547694,1.5415956245082694,1.4637977584389923
20240215092014,14,2024,2,15,9,20,1.55,1014.47,31.99,31.14,77976.11,1328.01,0.61,1014.42,30.04,27.43,74965.63,1241.63,3.57,1014.51,33.44,35.55,80995.94,1412.88,2.5250563447231866,1.18989234030921,0.33830662850163157,-1.7258590057321868,2.0337904166401617,2.103542926110951,2.0445019248056955,1.193344965158482,0.17509974143494852,-1.7496421012714864,2.385199827328371,2.5062784554848703,3.3297002790233847,1.1845400876944165,0.4242688705234085,-1.662987666034655,1.7198453853767024,1.701214507920411
20240215093014,14,2024,2,15,9,30,1.19,1014.45,33.62,28.6,83496.29,1463.99,0.35,1014.41,32.57,25.92,80927.66,1408.36,2.35,1014.48,35.23,30.39,85144.92,1514.85,1.8208567387160237,1.1861305919030471,0.5427531225552782,-1.8357522505623574,2.2406440639438086,2.380934537905122,1.0326297172552619,1.1914643882487888,0.5046455666853606,-1.8129756065538545,2.643253008126195,2.914254478056726,1.9894160650091481,1.178897254933312,0.6397544945522421,-1.892727875537444,1.8536919903852016,1.86968622639376
20240215094014,14,2024,2,15,9,40,1.58,1014.42,34.61,26.87,86472.63,1515.01,0.26,1014.37,33.27,25.4,83953.59,1449.07,3.66,1014.48,35.76,29.11,90664.92,1636.88,2.5837396452237833,1.1804879692937813,0.6669261465510516,-1.9106007992065284,2.352174264882137,2.4850124907933306,0.6823662607954964,1.1839420806100158,0.5958242535135383,-1.834785820293478,2.7742236441967205,3.0138688478695985,3.4285737046473863,1.178897254933312,0.7035575005496064,-1.9497176949489885,2.031767869190815,2.0713004639666033
20240215095014,14,2024,2,15,9,50,1.57,1014.34,33.7,26.99,91854.63,1642.66,0.52,1014.28,32.63,25.48,88842.89,1575.13,2.53,1014.39,34.48,28.04,95108.59,1725.66,2.564178545056918,1.1654409756691295,0.552787306312513,-1.9054089923641586,2.5538499946207014,2.7454113674334684,1.6942384683459302,1.1670168884227556,0.5124608826992048,-1.831430402795074,2.985846097769547,3.3223283776807198,2.18716291625715,1.1619687566499772,0.5494672219144626,-1.9973576221133267,2.1751212098379424,2.2179800674388397
